dataset,scale_label,query_name,run_phase,query_scale_phase_id,baseline,availability_status,selected_g_classes,selected_config_count,global_best_config_id,global_best_g_class,global_best_p95,baseline_best_config_id,baseline_best_g_class,baseline_best_p95,top1_preserved,top3_preserved,near_best_preserved,relative_regret,random_repetitions,random_k_size,random_top1_std,random_top3_std,random_near_best_std,random_regret_std,note
imdb,sf1,QG6_EpisodesOfSeries,hot,imdb::sf1::QG6_EpisodesOfSeries::hot,random_k,available,random_sample_k=4,4,series_g7,G7,2.2719003987731408,,,2.3105568259714344,0.428,0.889,0.889,0.01701501844850623,1000,4,0.49478884385159694,0.31413213780191296,0.31413213780191296,0.019202021587195084,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG8_AddPersonRoleToWatchItem,hot,imdb::sf0.5::QG8_AddPersonRoleToWatchItem::hot,random_k,available,random_sample_k=6,6,series_g7,G7,0.3584647929528728,,,0.3645405316128745,0.678,0.986,0.918,0.016949331648311795,1000,6,0.4672429774753174,0.11749042514179613,0.2743647207641682,0.02499958942407549,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf1::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,random_k,available,random_sample_k=5,5,q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,G5,0.1171174575574696,,,0.119082643231377,0.832,1.0,0.832,0.016779613516994907,1000,5,0.3738662862575335,0.0,0.3738662862575335,0.03734126065735475,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG10_AdvancedSearchWatchItems,hot,imdb::sf0.5::QG10_AdvancedSearchWatchItems::hot,relationship_type_only,available,G0|G2|G3,3,series_g7,G7,171.64141285902582,watchitem_g3,G3,174.50707810276066,0.0,0.0,1.0,0.01669565168452962,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf0.1,INS7_AddComment,cold,ldbc_snb::sf0.1::INS7_AddComment::cold,always_reference,available,G0|G3|G7,3,ldbc_snb_ins7_g9_bcd2ce9b,G9,45.50062700291156,ldbc_snb_ins7_g0_1f628fad,G0,46.25876509307992,0.0,1.0,1.0,0.01666214599899586,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,depth_only,available,G3|G4|G5|G6|G9,5,series_g8,G8,0.7905648584710433,series_g9,G9,0.8036637431359849,0.0,1.0,1.0,0.016569019637775063,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf3,IS4_ContentOfMessage,cold,ldbc_snb::sf3::IS4_ContentOfMessage::cold,random_k,available,random_sample_k=1,1,ldbc_snb_is4_g1_c923c633,G1,11.061858022003417,,,11.244551386169023,0.509,1.0,1.0,0.016515612820396625,1000,1,0.4999189934379369,0.0,0.0,0.01681561820200279,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf3,IC3_FriendsAndFriendsOfFriendsInCountries,cold,ldbc_snb::sf3::IC3_FriendsAndFriendsOfFriendsInCountries::cold,relationship_type_only,available,G0|G3,2,ldbc_snb_ic3_g7_a1750f34,G7,12770.479536306788,ldbc_snb_ic3_g0_f7817cbe,G0,12975.31265069408,0.0,1.0,1.0,0.01603957892144514,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,depth_only,available,G9,1,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,425.5045716650784,0.0,0.0,1.0,0.01592451439836988,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,always_reference,available,G0|G3|G6|G7,4,series_g8,G8,7.588796650088624,series_g7,G7,7.70830589463003,0.0,1.0,1.0,0.01574811528781839,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,cold,fiben::sf30::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::cold,always_embed,available,G2|G4|G5|G9,4,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,17.04604578553699,q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,G2,17.31125228689052,0.0,1.0,1.0,0.015558241758247012,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,random_k,available,random_sample_k=7,7,q7_persons_who_bought_more_ibmthan_sold__g4__deep_nested_path,G4,1.186998502817005,,,1.2047894652932882,0.88,1.0,0.88,0.014988192852865019,1000,7,0.32496153618543844,0.0,0.32496153618543844,0.040588218117588545,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf30::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,depth_only,available,G3|G7,2,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,G4,17.142359330318868,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,17.39462100667879,0.0,1.0,1.0,0.014715691784255075,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG6_EpisodesOfSeries,hot,imdb::sf1::QG6_EpisodesOfSeries::hot,always_embed,available,G2|G4|G5|G8|G9,5,series_g7,G7,2.2719003987731408,watchitem_g4,G4,2.30344845331274,0.0,1.0,1.0,0.01388619613634287,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf0.1,IC3_FriendsAndFriendsOfFriendsInCountries,cold,ldbc_snb::sf0.1::IC3_FriendsAndFriendsOfFriendsInCountries::cold,always_reference,available,G0|G3|G7,3,ldbc_snb_ic3_g9_75aa81cd,G9,2553.2578399535805,ldbc_snb_ic3_g3_f4732bc1,G3,2586.809062504467,0.0,1.0,1.0,0.013140554011378822,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IC3_FriendsAndFriendsOfFriendsInCountries,cold,ldbc_snb::sf0.1::IC3_FriendsAndFriendsOfFriendsInCountries::cold,depth_only,available,G0|G3|G7,3,ldbc_snb_ic3_g9_75aa81cd,G9,2553.2578399535805,ldbc_snb_ic3_g3_f4732bc1,G3,2586.809062504467,0.0,1.0,1.0,0.013140554011378822,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IC3_FriendsAndFriendsOfFriendsInCountries,cold,ldbc_snb::sf0.1::IC3_FriendsAndFriendsOfFriendsInCountries::cold,relationship_type_only,available,G0|G3,2,ldbc_snb_ic3_g9_75aa81cd,G9,2553.2578399535805,ldbc_snb_ic3_g3_f4732bc1,G3,2586.809062504467,0.0,1.0,1.0,0.013140554011378822,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IC3_FriendsAndFriendsOfFriendsInCountries,cold,ldbc_snb::sf3::IC3_FriendsAndFriendsOfFriendsInCountries::cold,always_embed,available,G9,1,ldbc_snb_ic3_g7_a1750f34,G7,12770.479536306788,ldbc_snb_ic3_g9_75aa81cd,G9,12931.212595004738,0.0,1.0,1.0,0.012586297816067253,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,random_k,available,random_sample_k=5,5,q8_ibmtransactions_below_average_selling_price__g9__tradeoff_benchmark_candidate,G9,0.977537763537839,,,0.9895182125619613,0.845,1.0,0.845,0.01225574036215573,1000,5,0.36190468358395134,0.0,0.36190468358395134,0.028615547340987306,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q3_SecuritiesHeldInEachFinancialServiceAccount,cold,fiben::sf1::Q3_SecuritiesHeldInEachFinancialServiceAccount::cold,random_k,available,random_sample_k=6,6,q3_securities_held_in_each_financial_service_account__g9__tradeoff_benchmark_candidate,G9,0.4659323720261454,,,0.47154095869045703,0.863,1.0,0.863,0.012037340612162648,1000,6,0.3438473498516456,0.0,0.3438473498516456,0.030211734808421258,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf3,IC4_NewTopics,cold,ldbc_snb::sf3::IC4_NewTopics::cold,depth_only,available,G3,1,ldbc_snb_ic4_g0_54d8940c,G0,10097.37619994701,ldbc_snb_ic4_g3_00df9f3e,G3,10211.982380552196,0.0,1.0,1.0,0.01135009514707268,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IC5_NewGroups,cold,ldbc_snb::sf3::IC5_NewGroups::cold,always_embed,available,G4|G9,2,ldbc_snb_ic5_g7_a2002d4c,G7,10733.839964350023,ldbc_snb_ic5_g9_7a7a63d2,G9,10850.201071788597,0.0,1.0,1.0,0.010840585272841792,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IC5_NewGroups,cold,ldbc_snb::sf3::IC5_NewGroups::cold,depth_only,available,G3|G4|G6|G9,4,ldbc_snb_ic5_g7_a2002d4c,G7,10733.839964350023,ldbc_snb_ic5_g9_7a7a63d2,G9,10850.201071788597,0.0,1.0,1.0,0.010840585272841792,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG7_UpdateWatchItemMetadata,hot,imdb::sf0.25::QG7_UpdateWatchItemMetadata::hot,random_k,available,random_sample_k=6,6,series_g8,G8,0.262326949450653,,,0.26514982458938896,0.626,0.978,0.978,0.010760904072751393,1000,6,0.4838636171484688,0.14668333238647124,0.14668333238647124,0.020698884447675165,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf1,QG1_WatchItemById,hot,imdb::sf1::QG1_WatchItemById::hot,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,0.2132579043973237,series_g7,G7,0.2155341433535795,0.0,1.0,1.0,0.010673644021254747,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf30::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,random_k,available,random_sample_k=5,5,q2_company_with_industry_country_and_listed_securities__g9__tradeoff_benchmark_candidate,G9,0.2507009194232523,,,0.2533442532236222,0.847,1.0,0.847,0.010543773857913961,1000,5,0.3599874997829786,0.0,0.3599874997829786,0.024808018231291355,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG8_AddPersonRoleToWatchItem,hot,imdb::sf0.25::QG8_AddPersonRoleToWatchItem::hot,random_k,available,random_sample_k=6,6,watchitem_g0,G0,0.4179502480837982,,,0.42226594891799324,0.679,0.988,0.921,0.010325872167755481,1000,6,0.4668607929565301,0.1088852607105296,0.26973876250921,0.03219929449200558,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q10_CreateAccountHoldingAndBuyTransaction,cold,fiben::sf30::Q10_CreateAccountHoldingAndBuyTransaction::cold,depth_only,available,G3|G4|G5|G9,4,q10_create_account_holding_and_buy_transaction__g7__update_aware_references,G7,0.6923200096935033,q10_create_account_holding_and_buy_transaction__g3__association_references,G3,0.6994616647716612,0.0,1.0,1.0,0.01031554046996211,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,INS1_AddPerson,cold,ldbc_snb::sf0.1::INS1_AddPerson::cold,relationship_type_only,available,G0,1,ldbc_snb_ins1_g3_10a467d5,G3,10.990646044228903,ldbc_snb_ins1_g0_ffbfd07e,G0,11.093612850527265,0.0,1.0,1.0,0.00936858542109349,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,cold,fiben::sf10::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::cold,always_reference,available,CONTROL|G3|G7,3,q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,G5,4.731770360376685,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,4.775930743198842,0.0,1.0,1.0,0.009332740065314864,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,cold,fiben::sf10::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::cold,depth_only,available,G3|G7,2,q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,G5,4.731770360376685,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,4.775930743198842,0.0,1.0,1.0,0.009332740065314864,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG7_UpdateWatchItemMetadata,hot,imdb::sf1::QG7_UpdateWatchItemMetadata::hot,relationship_type_only,available,G0|G2,2,series_g8,G8,0.2347379522689152,watchitem_g2,G2,0.2366578526562079,0.0,1.0,1.0,0.008178909156936273,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG7_UpdateWatchItemMetadata,hot,imdb::sf1::QG7_UpdateWatchItemMetadata::hot,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g8,G8,0.2347379522689152,watchitem_g2,G2,0.2366578526562079,0.0,1.0,1.0,0.008178909156936273,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf10,Q10_CreateAccountHoldingAndBuyTransaction,cold,fiben::sf10::Q10_CreateAccountHoldingAndBuyTransaction::cold,random_k,available,random_sample_k=6,6,q10_create_account_holding_and_buy_transaction__g2__embed_containment_children,G2,0.5688130331691351,,,0.5732137226266785,0.852,1.0,0.852,0.007736618538827785,1000,6,0.35509998591945907,0.0,0.35509998591945907,0.018562656312175487,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf10,Q10_CreateAccountHoldingAndBuyTransaction,hot,fiben::sf10::Q10_CreateAccountHoldingAndBuyTransaction::hot,always_embed,available,G2|G4|G5|G9,4,q10_create_account_holding_and_buy_transaction__g3__association_references,G3,0.4270611854735761,q10_create_account_holding_and_buy_transaction__g2__embed_containment_children,G2,0.4303086665458977,0.0,1.0,1.0,0.00760425246494938,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,random_k,available,random_sample_k=5,5,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,0.3859236370772123,,,0.38869765748386265,0.833,1.0,1.0,0.007188003377195001,1000,5,0.3729758705332022,0.0,0.0,0.016053603694640133,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf3,IS6_ForumOfMessage,cold,ldbc_snb::sf3::IS6_ForumOfMessage::cold,always_reference,available,G0|G3|G7,3,ldbc_snb_is6_g9_c7584187,G9,3083.9038202655443,ldbc_snb_is6_g0_768bbe02,G0,3105.8063917182094,0.0,1.0,1.0,0.007102222614315899,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IS6_ForumOfMessage,cold,ldbc_snb::sf3::IS6_ForumOfMessage::cold,relationship_type_only,available,G0|G3,2,ldbc_snb_is6_g9_c7584187,G9,3083.9038202655443,ldbc_snb_is6_g0_768bbe02,G0,3105.8063917182094,0.0,1.0,1.0,0.007102222614315899,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf10::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,random_k,available,random_sample_k=6,6,q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,G5,4.308413300896064,,,4.337691530090524,0.853,1.0,1.0,0.006795594375398251,1000,6,0.3541059163583687,0.0,0.0,0.016369797098640636,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,random_k,available,random_sample_k=5,5,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,0.4671355301979928,,,0.47026893455768,0.839,1.0,1.0,0.006707698638035593,1000,5,0.36753095107759287,0.0,0.0,0.015312340745211777,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf10::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,always_embed,available,G2|G4|G5|G9,4,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,0.8576980675570667,q7_persons_who_bought_more_ibmthan_sold__g5__shared_targets_as_references,G5,0.8631785400211811,0.0,1.0,1.0,0.006389745612607185,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q3_SecuritiesHeldInEachFinancialServiceAccount,hot,fiben::sf10::Q3_SecuritiesHeldInEachFinancialServiceAccount::hot,random_k,available,random_sample_k=6,6,q3_securities_held_in_each_financial_service_account__g4__deep_nested_path,G4,0.8991432900074869,,,0.904679675353691,0.856,1.0,1.0,0.006157400503047677,1000,6,0.35108973211986705,0.0,0.0,0.015012500647012103,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf1,INS7_AddComment,hot,ldbc_snb::sf1::INS7_AddComment::hot,always_reference,available,G0|G3|G7,3,ldbc_snb_ins7_g9_bcd2ce9b,G9,2.159610408125445,ldbc_snb_ins7_g3_e7300dd8,G3,2.172901641461067,0.0,1.0,1.0,0.0061544588253577516,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf10::Q8_IBMTransactionsBelowAverageSellingPrice::hot,always_reference,available,CONTROL|G3|G6|G7,4,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,0.9216521284542978,q8_ibmtransactions_below_average_selling_price__g7__update_aware_references,G7,0.9273070027120413,0.0,1.0,1.0,0.006135584222245823,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf10::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,random_k,available,random_sample_k=5,5,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,99.1306354815606,,,99.73120620416012,0.82,1.0,1.0,0.006058376602571276,1000,5,0.38418745424597084,0.0,0.0,0.012930846021140072,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q10_CreateAccountHoldingAndBuyTransaction,cold,fiben::sf1::Q10_CreateAccountHoldingAndBuyTransaction::cold,random_k,available,random_sample_k=6,6,q10_create_account_holding_and_buy_transaction__g5__shared_targets_as_references,G5,0.7304442580789327,,,0.7345196548849343,0.84,1.0,1.0,0.005579339916669277,1000,6,0.36660605559646714,0.0,0.0,0.012783873748012783,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf1,QG2_WatchItemByTitle,hot,imdb::sf1::QG2_WatchItemByTitle::hot,random_k,available,random_sample_k=6,6,series_g8,G8,0.3094789477472659,,,0.3111977258406114,0.662,0.986,1.0,0.005553780332577219,1000,6,0.4730285403651665,0.11749042514179611,0.0,0.008469249564894695,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf3,IC2_RecentMessagesByFriends,hot,ldbc_snb::sf3::IC2_RecentMessagesByFriends::hot,depth_only,available,G3,1,ldbc_snb_ic2_g0_bcc20fff,G0,36.10532139864517,ldbc_snb_ic2_g3_8f05f032,G3,36.304736441525165,0.0,1.0,1.0,0.005523148255023739,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG2_WatchItemByTitle,hot,imdb::sf0.25::QG2_WatchItemByTitle::hot,random_k,available,random_sample_k=6,6,series_g9,G9,0.2828345986927161,,,0.28428315560522605,0.671,0.982,0.982,0.005121568999002553,1000,6,0.46984997605618756,0.132951118836962,0.132951118836962,0.012360602747353604,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q3_SecuritiesHeldInEachFinancialServiceAccount,hot,fiben::sf30::Q3_SecuritiesHeldInEachFinancialServiceAccount::hot,always_reference,available,CONTROL|G3|G7,3,q3_securities_held_in_each_financial_service_account__g5__shared_targets_as_references,G5,1.652036904124543,q3_securities_held_in_each_financial_service_account__g7__update_aware_references,G7,1.6601799987256527,0.0,1.0,1.0,0.004929123908055105,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf30::Q5_ReportsAndMetricDataOfCompany::hot,always_embed,available,G2|G4|G9,3,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,q5_reports_and_metric_data_of_company__g4__deep_nested_path,G4,45.43279848876408,0.0,1.0,1.0,0.004768456445382003,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf30::Q5_ReportsAndMetricDataOfCompany::hot,schema_lens,available,G2|G4|G9,3,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,q5_reports_and_metric_data_of_company__g4__deep_nested_path,G4,45.43279848876408,0.0,1.0,1.0,0.004768456445382003,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,random_k,available,random_sample_k=7,7,q7_persons_who_bought_more_ibmthan_sold__g2__embed_containment_children,G2,1.2768174929078666,,,1.2828753938782027,0.874,1.0,1.0,0.004744531621774373,1000,7,0.331849363416596,0.0,0.0,0.012495792050759806,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf1,QG7_UpdateWatchItemMetadata,hot,imdb::sf1::QG7_UpdateWatchItemMetadata::hot,random_k,available,random_sample_k=6,6,series_g8,G8,0.2347379522689152,,,0.2358288235234795,0.664,0.99,0.99,0.00464718740203783,1000,6,0.47233886141201636,0.09949874371066199,0.09949874371066199,0.009732433289629888,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf10,Q5_ReportsAndMetricDataOfCompany,cold,fiben::sf10::Q5_ReportsAndMetricDataOfCompany::cold,random_k,available,random_sample_k=3,3,q5_reports_and_metric_data_of_company__g2__embed_containment_children,G2,47.810849366942406,,,48.03156912483973,0.749,1.0,1.0,0.004616520325822213,1000,3,0.43358851460803244,0.0,0.0,0.007974781636378658,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q3_SecuritiesHeldInEachFinancialServiceAccount,hot,fiben::sf1::Q3_SecuritiesHeldInEachFinancialServiceAccount::hot,random_k,available,random_sample_k=6,6,q3_securities_held_in_each_financial_service_account__g5__shared_targets_as_references,G5,0.4349461290985345,,,0.4369431051134597,0.847,1.0,1.0,0.004591318053718722,1000,6,0.3599874997829786,0.0,0.0,0.010802726188670942,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf3,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf3::IS2_RecentMessagesOfPerson::cold,always_embed,available,G4|G9,2,ldbc_snb_is2_g0_1d094f1c,G0,3223.8675457047,ldbc_snb_is2_g4_9622e695,G4,3237.9562776623,0.0,1.0,1.0,0.0043701336230053895,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG1_WatchItemById,hot,imdb::sf1::QG1_WatchItemById::hot,relationship_type_only,available,G0|G2,2,series_g9,G9,0.2132579043973237,watchitem_g2,G2,0.2141850061889272,0.0,1.0,1.0,0.004347326746098915,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG1_WatchItemById,hot,imdb::sf1::QG1_WatchItemById::hot,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g9,G9,0.2132579043973237,watchitem_g2,G2,0.2141850061889272,0.0,1.0,1.0,0.004347326746098915,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,always_embed,available,G2|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,q9_persons_who_bought_and_sold_same_stock__g5__shared_targets_as_references,G5,1.3464143266901374,0.0,1.0,1.0,0.004211160392954975,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,depth_only,available,G3|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,q9_persons_who_bought_and_sold_same_stock__g5__shared_targets_as_references,G5,1.3464143266901374,0.0,1.0,1.0,0.004211160392954975,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,relationship_type_only,available,G4|G5,2,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,q9_persons_who_bought_and_sold_same_stock__g5__shared_targets_as_references,G5,1.3464143266901374,0.0,1.0,1.0,0.004211160392954975,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG1_WatchItemById,hot,imdb::sf1::QG1_WatchItemById::hot,random_k,available,random_sample_k=6,6,series_g9,G9,0.2132579043973237,,,0.21413732069268004,0.649,0.979,0.979,0.004123721921781128,1000,6,0.47728293495577645,0.14338409953687334,0.14338409953687334,0.014999459769474309,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g8,G8,0.7905648584710433,watchitem_g2,G2,0.7938140981423202,0.0,1.0,1.0,0.004110022898767508,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,random_k,available,random_sample_k=6,6,series_g8,G8,0.7905648584710433,,,0.7936820440008886,0.653,0.983,0.983,0.00394298519146671,1000,6,0.4760157560417512,0.12927103310486848,0.12927103310486848,0.012787676582961456,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q9_PersonsWhoBoughtAndSoldSameStock,hot,fiben::sf1::Q9_PersonsWhoBoughtAndSoldSameStock::hot,random_k,available,random_sample_k=6,6,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,0.8514764602296054,,,0.8545963228680193,0.86,1.0,1.0,0.003664062113440696,1000,6,0.34698703145794946,0.0,0.0,0.009081300255859482,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q2_CompanyWithIndustryCountryAndListedSecurities,cold,fiben::sf1::Q2_CompanyWithIndustryCountryAndListedSecurities::cold,random_k,available,random_sample_k=5,5,q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,G1,0.2041728235781192,,,0.20486952140345233,0.845,1.0,1.0,0.0034122946096522026,1000,5,0.36190468358395134,0.0,0.0,0.007967260651621958,Random-k is averaged over repeated samples from measured configuration classes.
