dataset,scale_label,query_name,query_scale_phase_id,config_id,g_class,design_family,benchmark_group,run_phase,n_runs,n_success_runs,avg_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,std_latency_ms,avg_documents_returned,avg_documents_written,source_experiment_id,source_file
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,G2,embedded_containment,primary,hot,10,10,1.0629225289449096,0.9838490514084696,1.4341129106469452,1.4662098162807524,0.8935780497267842,1.4742340426892042,0.1897104979862004,53.6,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,association_references,primary,hot,10,10,1.1944757075980306,1.1979055125266314,1.2683167646173388,1.274262509541586,1.0927990078926086,1.275748945772648,0.0569820656369626,53.6,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,G4,deep_nested_document,primary,hot,10,10,1.0112020536325872,0.9682690724730492,1.1840534221846608,1.2409539299551398,0.9313500486314296,1.2551790568977594,0.0939317424149065,53.6,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,G5,shared_target_reference_strategy,primary,hot,10,10,1.341669075191021,1.3321859296411276,1.4395293197594583,1.447271432261914,1.273812027648091,1.449206960387528,0.0554800049613836,53.6,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,q4_companies_reached_from_person_through_account_holding_listed_security__g7__update_aware_references,G7,update_aware_reference_design,secondary_affected,hot,10,10,1.3248424045741558,1.2944095651619136,1.4752803719602523,1.5284408326260746,1.252664951607585,1.54173094779253,0.0827222087258963,53.6,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,q4_companies_reached_from_person_through_account_holding_listed_security__g9__tradeoff_benchmark_candidate,G9,benchmark_tradeoff_alternative,secondary_affected,hot,10,10,1.2721967766992748,1.2582849594764411,1.3380302174482497,1.3554164220113307,1.227263011969626,1.359762973152101,0.0398450764489516,53.6,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::cold,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,normalized_reference_baseline,control,cold,10,10,33.8193244766444,28.257867437787358,58.61074841232033,77.75063047301957,27.90069894399494,82.53560098819435,16.244974860781515,6801.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::cold,q5_reports_and_metric_data_of_company__g2__embed_containment_children,G2,embedded_containment,primary,cold,10,10,38.976935972459614,37.39612142089754,46.630509308306486,52.41057791165076,36.89162200316787,53.85559506248683,4.96729520638043,6801.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::cold,q5_reports_and_metric_data_of_company__g4__deep_nested_path,G4,deep_nested_document,primary,cold,10,10,36.08509227633476,36.79400798864663,46.46925510605796,51.31804938195273,22.54809695295989,52.53024795092642,7.223588397232191,6801.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::cold,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,G9,benchmark_tradeoff_alternative,secondary_affected,cold,10,10,40.39469518465921,37.36130852485076,53.238201508065686,54.04717942583375,36.691626999527216,54.24942390527576,6.392486190310521,6801.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::hot,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,normalized_reference_baseline,control,hot,10,10,38.64950010320172,37.07130049588159,46.83047335711306,51.830728329950944,35.2492060046643,53.08079207316041,4.897708040974749,6801.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::hot,q5_reports_and_metric_data_of_company__g2__embed_containment_children,G2,embedded_containment,primary,hot,10,10,26.921761804260317,21.00264106411487,37.62679109349847,37.65141578391194,20.30343795195222,37.65757195651531,7.785783292914597,6801.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::hot,q5_reports_and_metric_data_of_company__g4__deep_nested_path,G4,deep_nested_document,primary,hot,10,10,37.36293938709423,37.11796348216012,45.99095982848665,51.11606635036878,30.08463594596833,52.39734298083931,5.76471933653024,6801.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::hot,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,G9,benchmark_tradeoff_alternative,secondary_affected,hot,10,10,33.22836660081521,32.06708800280467,41.78480070549994,44.82465295586735,26.33894106838852,45.5846160184592,5.80980343689622,6801.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,normalized_reference_baseline,control,cold,10,10,0.6810922874137759,0.6364985019899905,1.092426490504294,1.296495741698891,0.4066149704158306,1.34751305449754,0.2414349398923954,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,q6_tech_uslisted_securities_with_high_last_traded_value__g1__embed_descriptors,G1,embedded_descriptors,primary,cold,10,10,0.4760939860716462,0.4581640241667628,0.6106788816396147,0.6111861125100404,0.3379189874976873,0.6113129202276468,0.0899012220377747,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,association_references,primary,cold,10,10,0.4385260865092277,0.4161294782534241,0.5956250941380856,0.6892866594716907,0.3682220121845603,0.7127020508050919,0.0945886335357525,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,q6_tech_uslisted_securities_with_high_last_traded_value__g5__shared_targets_as_references,G5,shared_target_reference_strategy,primary,cold,10,10,0.4218811169266701,0.4126550047658384,0.486597669078037,0.5160212086047977,0.3783459542319178,0.5233770934864879,0.0395452572692388,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,q6_tech_uslisted_securities_with_high_last_traded_value__g7__update_aware_references,G7,update_aware_reference_design,secondary_affected,cold,10,10,0.4109943169169128,0.4033119766972959,0.4964565683621912,0.5142697470728308,0.3452750388532877,0.5187230417504907,0.0564614277231738,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,benchmark_tradeoff_alternative,secondary_affected,cold,10,10,0.3831556998193264,0.3732774639502167,0.4671355301979928,0.4955863498616963,0.336059951223433,0.5026990547776222,0.0476315277349652,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,normalized_reference_baseline,control,hot,10,10,0.4917159094475209,0.5182904424145818,0.6009442207869141,0.6223440996836871,0.3509470261633396,0.6276940694078803,0.0886399578958079,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,q6_tech_uslisted_securities_with_high_last_traded_value__g1__embed_descriptors,G1,embedded_descriptors,primary,hot,10,10,0.3990613855421543,0.4049469716846943,0.419557123677805,0.4204906581435352,0.3557989839464426,0.4207240417599678,0.019273797651111,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,association_references,primary,hot,10,10,0.4005905124358833,0.4076124751009047,0.4267527488991618,0.4300017422065139,0.3452840028330683,0.4308139905333519,0.0250571687346987,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,q6_tech_uslisted_securities_with_high_last_traded_value__g5__shared_targets_as_references,G5,shared_target_reference_strategy,primary,hot,10,10,0.4199298331514001,0.40699407691136,0.4851473437156527,0.4983039561193436,0.3710180753841996,0.5015931092202663,0.036788020713017,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,q6_tech_uslisted_securities_with_high_last_traded_value__g7__update_aware_references,G7,update_aware_reference_design,secondary_affected,hot,10,10,0.3629238926805556,0.3598289913497865,0.4025345377158373,0.4125717410352081,0.3329729661345482,0.4150810418650508,0.024759233891834,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,benchmark_tradeoff_alternative,secondary_affected,hot,10,10,0.355743512045592,0.3519459860399365,0.3859236370772123,0.3866015654057264,0.3307319711893797,0.3867710474878549,0.0198719095821386,100.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,q7_persons_who_bought_more_ibmthan_sold__control__normalized_reference_baseline,CONTROL,normalized_reference_baseline,control,cold,10,10,2.18106796965003,1.1819909559562802,6.827815808355799,10.256101544946434,1.0242179268971086,11.113172979094088,2.981007662955409,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,q7_persons_who_bought_more_ibmthan_sold__g2__embed_containment_children,G2,embedded_containment,primary,cold,10,10,1.1146840057335794,1.089451543521136,1.2768174929078666,1.3322354934643954,1.047335914336145,1.3460899936035275,0.0868018137746366,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,association_references,primary,cold,10,10,1.2204942759126425,1.170100993476808,1.4656470972113311,1.4719190238974988,1.0760319419205189,1.4734870055690408,0.1303201083110787,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,q7_persons_who_bought_more_ibmthan_sold__g4__deep_nested_path,G4,deep_nested_document,primary,cold,10,10,1.192027609795332,1.1672130203805864,1.3862036517821252,1.4225967857055366,1.0908209951594472,1.4316950691863894,0.1055965997267661,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,q7_persons_who_bought_more_ibmthan_sold__g5__shared_targets_as_references,G5,shared_target_reference_strategy,primary,cold,10,10,1.1519955121912062,1.1314754956401885,1.3248960720375178,1.3815280655398965,1.052472973242402,1.395686063915491,0.0962241924136971,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,aggregation_materialized_collection,primary,cold,10,10,1.6242424258962274,1.5404780278913677,2.002003864618018,2.1588760020677,1.4052949845790863,2.1980940364301205,0.2224187043089046,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,q7_persons_who_bought_more_ibmthan_sold__g7__update_aware_references,G7,update_aware_reference_design,secondary_affected,cold,10,10,1.3917535077780483,1.3646004954352975,1.53517693397589,1.6234265977982432,1.327433972619474,1.6454890137538314,0.0865416104587267,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,q7_persons_who_bought_more_ibmthan_sold__g9__tradeoff_benchmark_candidate,G9,benchmark_tradeoff_alternative,secondary_affected,cold,10,10,1.2772017158567903,1.1741105117835104,1.5979749266989527,1.6803062544204297,1.098540029488504,1.7008890863507986,0.2009629985851942,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,q7_persons_who_bought_more_ibmthan_sold__control__normalized_reference_baseline,CONTROL,normalized_reference_baseline,control,hot,10,10,1.1124966316856444,1.064117532223463,1.3590435439255084,1.5156255837064236,1.0243389988318086,1.5547710936516523,0.1497120350503614,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,q7_persons_who_bought_more_ibmthan_sold__g2__embed_containment_children,G2,embedded_containment,primary,hot,10,10,3.1935931998305023,1.3726039906032383,11.42968093045054,17.282672217115763,1.099583925679326,18.74592003878206,5.200752351471864,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,association_references,primary,hot,10,10,1.199348596855998,1.14392553223297,1.3352565234526992,1.3533289125189183,1.1124269803985951,1.3578470097854731,0.0847680242886303,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,q7_persons_who_bought_more_ibmthan_sold__g4__deep_nested_path,G4,deep_nested_document,primary,hot,10,10,1.12281747860834,1.1314554722048342,1.186998502817005,1.1968660983256996,1.0207280283793807,1.1993329972028732,0.0506858943357923,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,q7_persons_who_bought_more_ibmthan_sold__g5__shared_targets_as_references,G5,shared_target_reference_strategy,primary,hot,10,10,1.2927623116411269,1.3601179816760125,1.5034337644465263,1.5463907667435706,1.0724110761657355,1.5571300173178315,0.1638189619410448,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,aggregation_materialized_collection,primary,hot,10,10,1.502018515020609,1.4931029872968793,1.5873021213337777,1.63647489156574,1.4343640068545938,1.6487680841237309,0.053779517782608,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,q7_persons_who_bought_more_ibmthan_sold__g7__update_aware_references,G7,update_aware_reference_design,secondary_affected,hot,10,10,1.3750429032370448,1.344829564914107,1.4826794271357358,1.4844574802555144,1.32431008387357,1.484901993535459,0.0605179055995931,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,q7_persons_who_bought_more_ibmthan_sold__g9__tradeoff_benchmark_candidate,G9,benchmark_tradeoff_alternative,secondary_affected,hot,10,10,1.1399381910450757,1.0987775167450309,1.3514007732737805,1.478810521075502,1.0310279903933406,1.5106629580259323,0.1288465898081988,97.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,CONTROL,normalized_reference_baseline,control,cold,10,10,1.2220750213600695,1.131441560573876,1.5648176427930591,1.6471683327108622,0.9969320381060244,1.6677560051903129,0.2163330737639168,88.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,q8_ibmtransactions_below_average_selling_price__g3__association_references,G3,association_references,primary,cold,10,10,1.3494528946466744,1.3347360072657466,1.5048965055029837,1.5950833109673113,1.2786160223186016,1.617630012333393,0.0936559600683688,88.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,shared_target_reference_strategy,primary,cold,10,10,1.3525416026823225,1.3075890019536018,1.5257549413945526,1.5624237980227915,1.2812679633498192,1.5715910121798515,0.0906164837488081,88.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,q8_ibmtransactions_below_average_selling_price__g6__materialized_query_view,G6,aggregation_materialized_collection,primary,cold,10,10,1.3734046136960387,1.3633885537274182,1.5087236184626818,1.526969512924552,1.2654379243031144,1.5315309865400195,0.0815786058773828,88.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,q8_ibmtransactions_below_average_selling_price__g7__update_aware_references,G7,update_aware_reference_design,secondary_affected,cold,10,10,0.8532544830814004,0.8183654863387346,1.0548309830483045,1.1906485341023654,0.7604779675602913,1.2246029218658805,0.1262187208646817,88.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,q8_ibmtransactions_below_average_selling_price__g9__tradeoff_benchmark_candidate,G9,benchmark_tradeoff_alternative,secondary_affected,cold,10,10,0.8091631112620234,0.7756369886919856,0.977537763537839,0.9964179585222156,0.7171060424298048,1.0011380072683096,0.0904740803360996,88.0,0.0,,analysis/fiben/benchmark_aggregate_results_fiben_sf1.csv
